선수,Team,Sort▼,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,rRA,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,WAR▼,팀,pid,연봉(만원),연도,포지션구분,WAAwithPOS,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,pid_new
조용호,좌익수,,151,115,,,,,,,,,918.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,12943,13000,2021,타자,-0.742,184.0,177.0,7.0,0.0,1.0,1.804,-6.32,0.62,0.97,0.0,0.0,,0.0,0.0,-4.73,-4.511,-2.753,-7.483,-0.469,129438.0
고명성,유격수,,6,0,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,13171,3000,2021,타자,0.019,3.0,0.0,3.0,0.0,1.0,4.5,0.44,0.0,0.01,-0.26,0.0,,0.0,0.0,0.18,4.32,0.013,0.193,0.018,131718.0
김병희,3루수,,33,17,,,,,,,,,152.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,11330,3500,2021,타자,-0.413,60.0,16.0,39.0,5.0,0.917,3.257,-3.39,0.0,0.14,-1.01,0.0,,0.0,0.0,-4.25,-18.545,0.086,-4.164,-0.422,113308.0
유로결,중견수,,34,28,,,,,,,,,253.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,14126,3200,2021,타자,-0.067,78.0,77.0,1.0,0.0,1.0,2.775,-1.64,0.71,0.27,0.0,0.0,,0.0,0.0,-0.67,-2.838,-0.009,-0.679,-0.066,141269.0
강상원,좌익수,,35,9,,,,,,,,,130.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,12564,3000,2021,타자,-0.245,29.0,29.0,0.0,0.0,1.0,2.008,-0.94,-1.58,0.14,0.0,0.0,,0.0,0.0,-2.38,-9.792,-0.088,-2.468,-0.236,125649.0
문상철,1루수,,22,7,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,11333,6000,2021,타자,0.106,78.0,75.0,3.0,0.0,1.0,9.887,1.48,0.0,0.06,0.0,0.0,,0.0,0.0,1.54,10.08,-0.476,1.064,0.153,113338.0
김태훈,우익수,,21,15,,,,,,,,,118.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,11336,3700,2021,타자,-0.131,25.0,24.0,1.0,0.0,1.0,1.907,-2.02,0.78,0.15,0.0,0.0,,0.0,0.0,-1.07,-7.337,-0.252,-1.322,-0.106,113368.0
김재유,중견수,,69,40,,,,,,,,,377.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,11483,4200,2021,타자,-0.411,106.0,99.0,3.0,4.0,0.962,2.435,-3.82,0.31,-0.61,0.0,0.0,,0.0,0.0,-4.13,-8.619,-0.013,-4.143,-0.41,114832.0
이용규,좌익수,,142,124,,,,,,,,,1003.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,10035,10000,2021,타자,0.091,224.0,216.0,5.0,3.0,0.987,1.983,3.13,-0.53,0.62,0.0,0.0,,0.0,0.0,3.22,3.265,-2.303,0.917,0.319,100357.0
김기환,좌익수,,58,37,,,,,,,,,321.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,11400,3000,2021,타자,-0.014,77.0,74.0,1.0,2.0,0.974,2.103,2.55,-0.6,-0.71,0.0,0.0,,0.0,0.0,1.24,3.079,-1.385,-0.145,0.123,114005.0
이호연,1루수,,3,1,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,13151,3000,2021,타자,0.211,12.0,10.0,2.0,0.0,1.0,9.0,1.78,0.0,0.01,0.36,0.0,,0.0,0.0,2.15,103.2,-0.023,2.127,0.213,131512.0
최항,2루수,,23,15,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,10810,7500,2021,타자,0.097,70.0,35.0,32.0,3.0,0.957,5.384,0.34,0.0,0.14,0.11,0.0,,0.0,0.0,0.59,3.694,0.388,0.978,0.059,108104.0
이창진,중견수,,107,72,,,,,,,,,631.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,11233,7000,2021,타자,0.586,199.0,197.0,1.0,1.0,0.995,2.824,6.11,-0.29,0.14,0.0,0.0,,0.0,0.0,5.96,8.021,-0.048,5.912,0.591,112330.0
강한울,3루수,,122,50,,,,,,,,,550.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,11255,12000,2021,타자,-0.453,183.0,64.0,110.0,9.0,0.951,2.847,-5.2,0.0,0.04,0.22,0.0,,0.0,0.0,-4.8,-5.666,0.237,-4.563,-0.476,112553.0
김성표,중견수,,25,3,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,11109,3300,2021,타자,-0.187,18.0,17.0,0.0,1.0,0.944,2.125,-2.18,0.73,-0.42,0.0,0.0,,0.0,0.0,-1.88,-10.829,0.0,-1.88,-0.187,111093.0
노진혁,유격수,,103,96,,,,,,,,,782.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,11165,23000,2021,타자,0.205,299.0,111.0,180.0,8.0,0.973,3.349,-0.62,0.0,-0.47,0.18,0.0,,0.0,0.0,-1.0,-1.398,3.067,2.067,-0.099,111655.0
장두성,중견수,,39,8,,,,,,,,,114.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,13155,3000,2021,타자,-0.395,17.0,16.0,0.0,1.0,0.941,1.263,-3.87,0.28,-0.38,0.0,0.0,,0.0,0.0,-3.98,-14.695,-0.003,-3.983,-0.395,131552.0
권희동,좌익수,,49,28,,,,,,,,,259.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,11172,17000,2021,타자,-0.199,55.0,52.0,2.0,1.0,0.982,1.876,-1.48,0.29,-0.22,0.0,0.0,,0.0,0.0,-1.42,-4.173,-0.587,-2.007,-0.141,111725.0
김준완,중견수,,14,1,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,11182,6000,2021,타자,0.098,11.0,11.0,0.0,0.0,1.0,3.3,1.47,-0.51,0.03,0.0,0.0,,0.0,0.0,1.01,10.389,-0.019,0.991,0.1,111825.0
정현,2루수,,50,24,,,,,,,,,239.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,11111,3000,2021,타자,-0.096,96.0,42.0,52.0,2.0,0.979,3.54,-0.65,0.0,-0.23,-0.5,0.0,,0.0,0.0,-1.38,-3.974,0.416,-0.964,-0.137,111115.0
장준원,3루수,,5,0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,11214,4500,2021,타자,0.029,6.0,3.0,2.0,1.0,0.833,5.0,0.28,0.0,0.0,0.0,0.0,,0.0,0.0,0.29,8.352,0.0,0.29,0.029,112146.0
박계범,유격수,,147,98,,,,,,,,,831.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,11198,7000,2021,타자,0.291,385.0,161.0,213.0,11.0,0.971,4.051,1.01,0.0,-0.38,0.17,0.0,,0.0,0.0,0.83,0.813,2.104,2.934,0.082,111981.0
조수행,좌익수,,103,11,,,,,,,,,276.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,12524,7500,2021,타자,0.096,101.0,99.0,1.0,1.0,0.99,3.261,1.36,-0.04,-0.22,0.0,0.0,,0.0,0.0,1.11,1.552,-0.142,0.968,0.11,125241.0
김규성,2루수,,49,10,,,,,,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,12540,4500,2021,타자,0.08,81.0,24.0,53.0,4.0,0.951,4.95,0.88,0.0,0.19,0.33,0.0,,0.0,0.0,0.6,1.763,0.202,0.802,0.06,125400.0
류지혁,3루수,,90,77,,,,,,,,,672.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,10894,10000,2021,타자,0.394,424.0,323.0,93.0,8.0,0.981,5.571,4.42,0.0,0.53,0.51,0.0,,0.0,0.0,5.33,8.528,-1.363,3.967,0.529,108940.0
한동희,3루수,,129,117,,,,,,,,,1004.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,13145,11000,2021,타자,0.198,311.0,102.0,195.0,14.0,0.955,2.662,1.19,0.0,0.75,-0.28,0.0,,0.0,0.0,2.0,2.233,-0.002,1.998,0.198,131452.0
최정용,2루수,,29,8,,,,,,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,11407,3800,2021,타자,0.198,56.0,22.0,32.0,2.0,0.964,4.812,0.7,0.0,0.12,0.98,0.0,,0.0,0.0,1.78,8.839,0.212,1.992,0.177,114070.0
정현,3루수,,14,5,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,11111,3000,2021,타자,-0.096,31.0,9.0,20.0,2.0,0.935,3.896,-1.2,0.0,-0.43,0.5,0.0,,0.0,0.0,-1.04,-10.697,0.069,-0.971,-0.103,111114.0
김성현,2루수,,120,67,,,,,,,,,643.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,10636,25000,2021,타자,0.202,323.0,116.0,199.0,8.0,0.975,4.409,0.99,0.0,-0.13,-0.43,0.0,,0.0,0.0,0.44,0.528,1.593,2.033,0.044,106364.0
천성호,1루수,,29,7,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,14606,4000,2021,타자,-0.12,54.0,35.0,16.0,3.0,0.944,5.1,-1.81,0.0,0.09,0.57,0.0,,0.0,0.0,-1.15,-5.71,-0.064,-1.214,-0.114,146068.0
권동진,유격수,,85,14,,,,,,,,,241.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,14777,3000,2021,타자,-0.181,131.0,47.0,76.0,8.0,0.939,4.593,-1.78,0.0,0.35,-1.02,0.0,,0.0,0.0,-2.45,-4.151,0.63,-1.82,-0.243,147778.0
정민규,3루수,,5,4,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,14813,3000,2021,타자,-0.02,22.0,8.0,11.0,3.0,0.864,6.107,-0.4,0.0,0.02,-0.19,0.0,,0.0,0.0,-0.19,-5.472,-0.01,-0.2,-0.019,148139.0
강백호,1루수,,139,132,,,,,,,,,1099.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,13168,31000,2021,타자,-1.006,1156.0,1031.0,106.0,19.0,0.984,9.311,2.3,-0.91,-0.07,0.0,0.0,,-0.44,0.0,0.79,0.818,-10.933,-10.143,0.078,131688.0
최지훈,중견수,,213,118,,,,,,,,,1054.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,14587,8000,2021,타자,0.475,311.0,302.0,7.0,2.0,0.994,2.639,3.88,1.27,0.1,0.0,0.0,,0.0,0.0,5.26,3.556,-0.468,4.792,0.522,145874.0
박준영,3루수,,125,77,,,,,,,,,697.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,12522,3200,2021,타자,0.05,258.0,93.0,156.0,9.0,0.965,3.215,0.08,0.0,-0.18,0.22,0.0,,0.0,0.0,-0.88,-1.014,1.388,0.508,-0.087,125225.0
김인태,우익수,,122,93,,,,,,,,,726.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,11098,6500,2021,타자,0.675,193.0,188.0,5.0,0.0,1.0,2.393,7.96,0.17,0.91,0.0,0.0,,0.0,0.0,9.04,10.67,-2.24,6.8,0.897,110981.0
이재율,좌익수,,14,2,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,12525,3100,2021,타자,0.215,10.0,10.0,0.0,0.0,1.0,2.093,1.95,0.24,0.04,0.0,0.0,,0.0,0.0,2.22,22.834,-0.055,2.165,0.22,125255.0
이재원,우익수,,57,41,,,,,,,,,366.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,13104,3200,2021,타자,0.296,87.0,84.0,3.0,0.0,1.0,2.139,3.1,0.24,0.44,0.0,0.0,,0.0,0.0,3.78,9.549,-0.801,2.979,0.375,131046.0
정진기,좌익수,,87,41,,,,,,,,,385.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,10717,3500,2021,타자,-0.443,89.0,85.0,3.0,1.0,0.989,2.057,-2.54,-1.19,-0.1,0.0,0.0,,0.0,0.0,-3.83,-6.339,-0.635,-4.465,-0.38,107175.0
김찬형,2루수,,15,6,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,12622,5800,2021,타자,-0.058,36.0,12.0,23.0,1.0,0.972,4.846,-1.73,0.0,0.09,0.9,0.0,,0.0,0.0,-0.73,-7.008,0.141,-0.589,-0.072,126225.0
박정우,중견수,,32,16,,,,,,,,,159.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,12869,3000,2021,타자,0.122,48.0,47.0,1.0,0.0,1.0,2.717,1.47,-0.39,0.15,0.0,0.0,,0.0,0.0,1.25,5.625,-0.023,1.227,0.124,128690.0
김헌곤,좌익수,,135,90,,,,,,,,,814.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,10640,16000,2021,타자,-0.347,194.0,185.0,8.0,1.0,0.995,2.134,-1.97,-0.09,0.31,0.0,0.0,,0.0,0.0,-1.75,-1.867,-1.752,-3.502,-0.174,106403.0
박승규,중견수,,45,13,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,14122,5700,2021,타자,0.519,57.0,57.0,0.0,0.0,1.0,3.109,6.17,-0.92,0.15,0.0,0.0,,0.0,0.0,5.41,17.312,-0.178,5.232,0.537,141223.0
김지찬,유격수,,131,87,,,,,,,,,762.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,14618,7000,2021,타자,0.314,363.0,117.0,227.0,19.0,0.948,4.063,-1.83,0.0,-1.34,2.45,0.0,,0.0,0.0,-0.63,-0.693,3.795,3.165,-0.062,146183.0
강경학,2루수,,12,3,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,10676,8700,2021,타자,0.041,25.0,12.0,12.0,1.0,0.96,6.0,-0.03,0.0,0.05,0.33,0.0,,0.0,0.0,0.35,4.2,0.062,0.412,0.035,106760.0
김성윤,우익수,,21,3,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,12936,3300,2021,타자,-0.276,13.0,11.0,0.0,2.0,0.846,1.941,-1.8,-0.01,-0.94,0.0,0.0,,0.0,0.0,-2.74,-18.789,-0.04,-2.78,-0.272,129363.0
김현준,우익수,,11,0,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,14867,3000,2021,타자,0.014,8.0,8.0,0.0,0.0,1.0,4.235,0.43,-0.28,0.02,0.0,0.0,,0.0,0.0,0.16,2.095,-0.015,0.145,0.016,148673.0
지석훈,2루수,,32,9,,,,,,,,,114.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,10683,10000,2021,타자,-0.018,56.0,16.0,39.0,1.0,0.982,4.342,-0.57,0.0,0.14,0.06,0.0,,0.0,0.0,-0.37,-1.665,0.185,-0.185,-0.037,106835.0
최재훈,포수,,109,100,,,,,,,,,844.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,10170,26000,2021,타자,1.716,767.0,704.0,62.0,1.0,0.999,8.168,0.18,0.0,2.22,0.0,1.83,,3.51,0.0,7.02,9.274,10.275,17.295,0.696,101709.0
정진호,좌익수,,44,38,,,,,,,,,304.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,10645,12000,2021,타자,0.184,83.0,78.0,3.0,2.0,0.976,2.398,4.04,-0.12,-0.72,0.0,0.0,,0.0,0.0,3.2,10.473,-1.342,1.858,0.317,106459.0
노시환,3루수,,101,94,,,,,,,,,823.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,14125,6000,2021,타자,0.563,304.0,107.0,177.0,20.0,0.934,3.106,5.32,0.0,-0.38,0.43,0.0,,0.0,0.0,5.68,8.098,-0.005,5.675,0.563,141259.0
변상권,좌익수,,65,41,,,,,,,,,372.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,13223,3500,2021,타자,0.368,100.0,98.0,2.0,0.0,1.0,2.419,3.93,0.84,0.34,0.0,0.0,,0.0,0.0,5.1,11.298,-1.392,3.708,0.506,132237.0
김수환,1루수,,12,11,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,13096,3000,2021,타자,-0.079,63.0,51.0,10.0,2.0,0.968,6.31,-0.48,0.0,0.07,0.0,0.0,,0.0,0.0,-0.41,-4.92,-0.387,-0.797,-0.041,130967.0
허정협,좌익수,,15,6,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,11498,7000,2021,타자,0.258,20.0,20.0,0.0,0.0,1.0,2.609,2.4,0.36,0.07,0.0,0.0,,0.0,0.0,2.82,27.072,-0.221,2.599,0.28,114987.0
박주홍,좌익수,,12,6,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14580,3000,2021,타자,0.206,31.0,31.0,0.0,0.0,1.0,4.65,2.64,-0.42,0.06,0.0,0.0,,0.0,0.0,2.28,27.36,-0.199,2.081,0.226,145807.0
박건우,우익수,,145,118,,,,,,,,,933.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,10189,48000,2021,타자,-0.358,242.0,238.0,3.0,1.0,0.996,2.325,-2.19,-0.26,0.66,0.0,0.0,,0.0,0.0,-1.79,-1.778,-1.815,-3.605,-0.178,101891.0
김현수,좌익수,,85,78,,,,,,,,,631.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,10187,100000,2021,타자,-0.486,133.0,131.0,2.0,0.0,1.0,1.897,-1.67,-0.76,0.57,0.0,0.0,,0.0,0.0,-1.87,-3.168,-3.031,-4.901,-0.186,101876.0
오명진,2루수,,3,0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,14737,3100,2021,타자,-0.177,1.0,1.0,0.0,0.0,1.0,1.8,-1.79,0.0,0.0,0.0,0.0,,0.0,0.0,-1.79,-85.92,0.007,-1.783,-0.178,147371.0
전민재,2루수,,7,0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,13073,3000,2021,타자,-0.038,6.0,3.0,2.0,1.0,0.833,3.75,-0.41,0.0,0.01,0.0,0.0,,0.0,0.0,-0.39,-8.023,0.011,-0.379,-0.039,130731.0
최용제,포수,,50,14,,,,,,,,,190.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,12649,3800,2021,타자,0.014,160.0,136.0,20.0,4.0,0.975,7.389,0.23,0.0,-0.89,0.0,-0.69,,-0.82,0.0,-1.79,-5.155,1.931,0.141,-0.178,126491.0
김민혁,1루수,,2,0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,12970,3400,2021,타자,-0.006,2.0,2.0,0.0,0.0,1.0,6.0,-0.05,0.0,0.0,0.0,0.0,,0.0,0.0,-0.05,-3.6,-0.01,-0.06,-0.005,129701.0
신성현,1루수,,8,2,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,두산 베어스,11492,4300,2021,타자,-0.216,18.0,12.0,6.0,0.0,1.0,5.4,-2.15,0.0,0.02,0.0,0.0,,0.0,0.0,-2.13,-38.34,-0.045,-2.175,-0.211,114921.0
장지승,우익수,,21,18,,,,,,,,,146.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,14880,3000,2021,타자,-0.122,33.0,32.0,0.0,1.0,0.97,1.973,0.41,-1.32,0.2,0.0,0.0,,0.0,0.0,-0.72,-4.937,-0.507,-1.227,-0.071,148809.0
노수광,중견수,,51,44,,,,,,,,,377.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,11268,17300,2021,타자,-0.032,121.0,117.0,4.0,0.0,1.0,2.889,-1.3,0.68,0.38,0.0,0.0,,0.0,0.0,-0.26,-0.734,-0.059,-0.319,-0.026,112689.0
김혜성,유격수,,153,140,,,,,,,,,1188.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,12905,17000,2021,타자,0.295,699.0,238.0,426.0,35.0,0.95,5.03,-4.24,0.0,0.33,-0.68,0.0,,0.0,0.0,-4.6,-4.329,7.577,2.977,-0.456,129057.0
이대호,1루수,,19,15,,,,,,,,,119.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,10251,80000,2021,타자,-0.366,118.0,107.0,9.0,2.0,0.983,8.773,-2.22,0.0,-0.4,0.0,0.0,,0.07,0.0,-2.51,-19.023,-1.175,-3.685,-0.249,102512.0
정훈,1루수,,118,110,,,,,,,,,921.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,10253,10000,2021,타자,-0.648,809.0,763.0,45.0,1.0,0.999,7.896,-0.22,0.43,0.29,0.0,0.0,,0.0,0.0,0.4,0.488,-6.932,-6.532,0.04,102532.0
김강민,중견수,,117,40,,,,,,,,,567.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,10108,20000,2021,타자,0.16,157.0,149.0,6.0,2.0,0.987,2.46,1.39,0.13,0.08,0.0,0.0,,0.0,0.0,1.61,1.982,0.0,1.61,0.16,101084.0
한유섬,우익수,,126,109,,,,,,,,,911.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,10815,18000,2021,타자,-0.212,230.0,223.0,5.0,2.0,0.991,2.252,0.14,-0.3,0.62,0.0,0.0,,0.0,0.0,0.47,0.537,-2.605,-2.135,0.047,108154.0
이정범,좌익수,,19,17,,,,,,,,,109.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,13194,3000,2021,타자,-0.354,21.0,19.0,1.0,1.0,0.952,1.651,-2.53,-0.08,-0.4,0.0,0.0,,0.0,0.0,-3.01,-22.813,-0.555,-3.565,-0.299,131944.0
김주원,유격수,,79,53,,,,,,,,,467.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,14765,3000,2021,타자,0.405,247.0,96.0,139.0,12.0,0.951,4.529,3.74,0.0,-0.29,-1.4,0.0,,0.0,0.0,2.05,3.737,2.034,4.084,0.203,147655.0
이주찬,유격수,,2,2,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,14819,2700,2021,타자,0.036,10.0,5.0,5.0,0.0,1.0,5.294,0.49,0.0,0.02,-0.2,0.0,,0.0,0.0,0.31,22.32,0.05,0.36,0.031,148192.0
전민수,좌익수,,25,8,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,10417,5000,2021,타자,-0.328,12.0,12.0,0.0,0.0,1.0,1.5,-2.4,-0.7,0.07,0.0,0.0,,0.0,0.0,-3.03,-17.453,-0.279,-3.309,-0.301,104175.0
강진성,1루수,,121,115,,,,,,,,,971.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,11148,12000,2021,타자,-1.424,908.0,839.0,56.0,13.0,0.986,8.296,-5.58,0.0,0.8,0.0,0.0,,0.0,0.0,-5.35,-6.367,-9.005,-14.355,-0.531,111485.0
이원재,1루수,,25,15,,,,,,,,,133.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,12999,6600,2021,타자,-0.262,119.0,107.0,10.0,2.0,0.983,7.917,-1.69,0.0,0.11,0.0,0.0,,0.0,0.0,-1.58,-9.101,-1.057,-2.637,-0.157,129995.0
이천웅,중견수,,68,42,,,,,,,,,405.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,10935,19000,2021,타자,-0.097,90.0,89.0,1.0,0.0,1.0,2.0,-1.49,0.37,0.4,0.0,0.0,,0.0,0.0,-0.72,-1.525,-0.26,-0.98,-0.071,109356.0
채은성,우익수,,85,79,,,,,,,,,642.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,11215,30000,2021,타자,-0.543,152.0,147.0,4.0,1.0,0.993,2.117,-2.65,0.13,0.39,0.0,0.0,,0.0,0.0,-2.14,-3.625,-3.33,-5.47,-0.212,112156.0
손호영,유격수,,8,2,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,14590,3700,2021,타자,-0.191,14.0,4.0,8.0,2.0,0.857,3.484,-1.31,0.0,-0.45,-0.26,0.0,,0.0,0.0,-2.03,-36.54,0.105,-1.925,-0.201,145906.0
김주성,3루수,,3,1,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,LG 트윈스,12545,3100,2021,타자,-0.268,3.0,1.0,0.0,2.0,0.333,0.692,-2.71,0.0,0.01,0.0,0.0,,0.0,0.0,-2.7,-129.6,0.0,-2.7,-0.268,125456.0
강로한,중견수,,16,7,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,11389,3700,2021,타자,-0.018,35.0,34.0,0.0,1.0,0.971,3.873,-0.03,-0.23,0.08,0.0,0.0,,0.0,0.0,-0.18,-1.62,-0.006,-0.186,-0.018,113892.0
나승엽,1루수,,48,24,,,,,,,,,231.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,14797,3000,2021,타자,-0.03,137.0,107.0,25.0,5.0,0.964,5.143,0.87,0.0,-0.82,0.34,0.0,,0.0,0.0,0.31,0.93,-0.608,-0.298,0.031,147972.0
유서준,우익수,,3,0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,11240,3100,2021,타자,0.039,2.0,2.0,0.0,0.0,1.0,4.5,0.38,0.01,0.0,0.0,0.0,,0.0,0.0,0.39,18.72,0.0,0.39,0.039,112404.0
최승민,중견수,,31,7,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,NC 다이노스,14187,3000,2021,타자,0.193,34.0,34.0,0.0,0.0,1.0,3.122,2.47,-0.55,0.1,0.0,0.0,,0.0,0.0,2.02,9.383,-0.077,1.943,0.2,141875.0
정의윤,좌익수,,37,31,,,,,,,,,222.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,10655,30000,2021,타자,-0.422,47.0,45.0,2.0,0.0,1.0,1.905,-3.52,-0.41,0.25,0.0,0.0,,0.0,0.0,-3.69,-14.361,-0.566,-4.256,-0.366,106554.0
최주환,2루수,,106,97,,,,,,,,,772.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,10182,65000,2021,타자,0.284,535.0,327.0,197.0,11.0,0.979,6.109,1.39,0.0,-0.12,0.29,0.0,,0.0,0.0,1.56,2.119,1.302,2.862,0.155,101824.0
강태율,포수,,19,10,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,11388,3200,2021,타자,-0.03,67.0,55.0,8.0,4.0,0.94,7.177,-0.83,0.0,-1.24,0.0,-0.06,,1.6,0.0,-1.0,-7.579,0.701,-0.299,-0.099,113882.0
최민재,좌익수,,14,6,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,롯데 자이언츠,13004,3100,2021,타자,-0.165,11.0,11.0,0.0,0.0,1.0,1.65,-1.63,-0.02,0.05,0.0,0.0,,0.0,0.0,-1.59,-16.354,-0.074,-1.664,-0.158,130042.0
이원석,3루수,,123,120,,,,,,,,,870.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,10180,30000,2021,타자,-0.166,287.0,146.0,136.0,5.0,0.983,2.917,-2.04,0.0,0.17,0.24,0.0,,0.0,0.0,-1.45,-1.698,-0.224,-1.674,-0.144,101803.0
